Start,End,Open,High,Low,Close,Volume,Market Cap
2017-02-23,2017-02-24,1.21243,1.2324,1.1986,1.23044,1009746.8368055555,108074240.12518097
2017-02-22,2017-02-23,1.24315,1.24762,1.20814,1.21225,1052606.3194444445,109184343.31956984
2017-02-21,2017-02-22,1.22389,1.25168,1.21331,1.24235,867071.1672473868,109365588.81572188
2017-02-20,2017-02-21,1.22285,1.23547,1.21601,1.22861,554660.7013888889,108694435.15813503
2017-02-19,2017-02-20,1.22037,1.23873,1.21676,1.22293,904778.5243055555,109015003.82771783
2017-02-18,2017-02-19,1.22981,1.24189,1.2109,1.22128,990667.8536585366,109200956.44063286
2017-02-17,2017-02-18,1.23525,1.2539,1.2257,1.23107,897969.1979166666,110158361.37461273
2017-02-16,2017-02-17,1.26177,1.26668,1.23364,1.23494,1098173.7152777778,111024418.15301728
2017-02-15,2017-02-16,1.24788,1.27975,1.24477,1.2619,1355692.7430555555,111778697.63096659
2017-02-14,2017-02-15,1.19333,1.25167,1.18839,1.24721,1512595.5438596492,109352922.46235046
2017-02-13,2017-02-14,1.22579,1.23002,1.17934,1.19366,1456585.3472222222,106738268.44327693
2017-02-12,2017-02-13,1.23548,1.23548,1.20905,1.22514,1686699.6180555555,108542224.20955807
2017-02-11,2017-02-12,1.25889,1.28624,1.23074,1.2353,1630616.655052265,110864018.111201
2017-02-10,2017-02-11,1.27246,1.27848,1.20833,1.25737,3692682.361111111,110487278.0081248
2017-02-09,2017-02-10,1.45474,1.47574,1.2014,1.27118,2324461.003472222,121396764.05253752
2017-02-08,2017-02-09,1.47099,1.49818,1.41787,1.45486,1398483.9930555555,129898685.95003203
2017-02-07,2017-02-08,1.47336,1.53095,1.47066,1.47463,1525203.344947735,132279585.86709116
2017-02-06,2017-02-07,1.38843,1.5001,1.38831,1.47314,2149809.704861111,129843772.78680597
2017-02-05,2017-02-06,1.39381,1.39381,1.36494,1.39109,603796.6909722222,121800337.04491276
2017-02-04,2017-02-05,1.36408,1.39895,1.36286,1.39377,977828.4459930314,122461409.84451348
2017-02-03,2017-02-04,1.35834,1.37616,1.34882,1.36287,798085.15625,120844539.1339896
2017-02-02,2017-02-03,1.35627,1.37167,1.32843,1.36047,615131.3159722222,119768292.76427968
2017-02-01,2017-02-02,1.35973,1.37821,1.34715,1.35047,910067.2299651568,120361378.02509877
2017-01-31,2017-02-01,1.3501,1.38108,1.33491,1.35734,866929.0174216027,119715835.99027437
2017-01-30,2017-01-31,1.2985,1.35027,1.29363,1.35007,324388.8333333333,115742877.49265912
2017-01-29,2017-01-30,1.30491,1.30944,1.2937,1.30154,412745.2986111111,114825435.4919589
2017-01-28,2017-01-29,1.28074,1.31331,1.28072,1.30614,1016394.243902439,114743662.12135059
2017-01-27,2017-01-28,1.33294,1.34786,1.27818,1.28089,1021232.1111111111,115382761.50691453
2017-01-26,2017-01-27,1.28971,1.35644,1.28717,1.32962,1254207.7465277778,115893009.30425376
