Start,End,Open,High,Low,Close,Volume,Market Cap
2017-10-30,2017-10-31,56.579685727,58.196776585,55.8561833,55.971202818,116036567.87896934,3039644878.476431
2017-10-29,2017-10-30,54.378023826,57.153423157,54.157211828,56.737385904,66141778.88495437,2980969503.194865
2017-10-28,2017-10-29,55.084017987,55.742117331,54.260889243,54.38676699,52201297.89675986,2952804072.459954
2017-10-27,2017-10-28,55.502966104,56.128425046,54.912850623,55.112847943,57727852.8067041,2966964464.5859237
2017-10-26,2017-10-27,56.195583437,56.778301312,55.082628036,55.507539044,66530570.201008916,2997452320.57223
2017-10-25,2017-10-26,55.771616638,56.280391186,53.894809423,56.275661291,105266451.98400614,2963869601.1476836
2017-10-24,2017-10-25,54.436829249,58.754878338,52.613570368,55.672774479,187398340.72770858,3078426231.966608
2017-10-23,2017-10-24,56.686004025,56.686004025,52.440877622,54.577346871,98142451.18591757,2920172685.7205853
2017-10-22,2017-10-23,58.104088181,58.392100115,56.245943303,56.721195192,85406332.12472771,3064241546.156588
2017-10-21,2017-10-22,59.937034733,60.247115369,56.56610257,58.015088061,127233344.57815921,3141278743.940244
2017-10-20,2017-10-21,59.471016994,61.248819891,58.17377241,60.011265899,107430422.73594278,3203954037.147931
2017-10-19,2017-10-20,60.427226308,61.058701266,58.440161165,59.491488129,201199858.22107878,3215203032.1305037
2017-10-18,2017-10-19,59.387057039,61.604600151,53.61501627,60.548268304,170595187.68289647,3072910647.8134027
2017-10-17,2017-10-18,64.462805383,64.545964085,58.7659047,59.598334136,132940572.29661116,3285422343.786601
2017-10-16,2017-10-17,65.546426887,66.094308395,62.56194962,64.441970098,216156532.40068835,3452208455.23349
2017-10-15,2017-10-16,63.773498412,70.077454229,62.098482329,65.146102615,217451997.15655515,3513193697.373164
2017-10-14,2017-10-15,59.730604455,66.140397402,58.454457773,63.82488057,96334610.4397535,3265334124.1244226
2017-10-13,2017-10-14,60.766642815,61.556260057,56.12138788,59.724394446,201718713.57393754,3126691429.197594
2017-10-12,2017-10-13,50.65038616,60.188861054,50.638969837,60.175170572,63083117.21453875,2865417103.3803186
2017-10-11,2017-10-12,50.616744386,50.925970157,50.280304047,50.68148995,55513914.886710405,2703370548.0208144
2017-10-10,2017-10-11,50.054051597,51.477860618,49.142791004,50.552392288,109605862.59367594,2697447495.0726905
2017-10-09,2017-10-10,53.023105356,53.336392616,48.317429018,49.898295588,96935199.24470834,2743871442.1393223
2017-10-08,2017-10-09,52.15781002,54.35254374,51.994491126,53.066271897,51061774.80121537,2825212910.291604
2017-10-07,2017-10-08,51.981085325,52.267570619,51.430932942,52.204628735,41821596.98681757,2764268765.7412977
2017-10-06,2017-10-07,51.51199737,52.461134365,51.345509222,51.941260893,50872762.07392217,2773772148.767141
2017-10-05,2017-10-06,51.430684195,51.690728564,50.28714757,51.50395859,63061169.879413724,2720086001.070342
2017-10-04,2017-10-05,52.12716332,52.707369652,50.894198613,51.459636924,58204961.84644839,2771145360.4711523
2017-10-03,2017-10-04,53.123222608,53.223765182,51.229423816,52.050844583,74285898.5160143,2781182377.527067
2017-10-02,2017-10-03,54.05395645,54.429254832,52.994445595,53.126667311,79450512.00310257,2890104930.5059757
2017-10-01,2017-10-02,54.436161957,54.511028212,53.246337865,53.993782099,98610387.24252781,2894464428.5908375
2017-09-30,2017-10-01,51.826157532,54.463058746,51.814322955,54.426892437,118541777.18777832,2892097890.7145557
2017-09-29,2017-09-30,54.0852,54.1599,50.4188,51.824564597,191293902.52111945,2782021568.6463885
2017-09-28,2017-09-29,56.2831,56.6713,53.4081,54.0736,239199006.94444445,2914740530.765581
2017-09-27,2017-09-28,51.5468,56.5406,51.5468,56.3247,176487665.5052265,2843081039.669756
