Start,End,Open,High,Low,Close,Volume,Market Cap
2012-04-16,2012-04-17,4.932,4.932,4.932,4.932,0,43323067.81822893
2012-04-17,2012-04-18,4.9759,4.9759,4.9759,4.9759,0,43739778.167499706
2012-04-18,2012-04-19,5.1178,5.1178,5.1178,5.1178,0,44987125.28499988
2012-04-19,2012-04-20,5.1377,5.1377,5.1377,5.1377,0,45162052.75250006
2012-04-20,2012-04-21,5.35,5.35,5.35,5.35,0,47144208.35937515
2012-04-21,2012-04-22,5.2601,5.2601,5.2601,5.2601,0,46390016.3810419
2012-04-22,2012-04-23,5.2035,5.2035,5.2035,5.2035,0,45890848.12812482
2012-04-23,2012-04-24,4.96,4.96,4.96,4.96,0,43743366.33333345
2012-04-24,2012-04-25,5.0982,5.0982,5.0982,5.0982,0,45044061.1835679
2012-04-25,2012-04-26,5.1318,5.1318,5.1318,5.1318,0,45416750.737499826
2012-04-26,2012-04-27,5.0976,5.0976,5.0976,5.0976,0,45114078.60000023
2012-04-27,2012-04-28,5.1095,5.1095,5.1095,5.1095,0,45219394.34375
2012-04-28,2012-04-29,4.9794,4.9794,4.9794,4.9794,0,44099913.605017394
2012-04-29,2012-04-30,4.9044,4.9044,4.9044,4.9044,0,43552645.4950002
2012-04-30,2012-05-01,4.9491,4.9491,4.9491,4.9491,0,43949595.83625017
2012-05-01,2012-05-02,5,5,5,5,0,44401604.166666545
2012-05-02,2012-05-03,5.0737,5.0737,5.0737,5.0737,0,45172839.7641854
2012-05-03,2012-05-04,5.1344,5.1344,5.1344,5.1344,0,45745022.37333313
2012-05-04,2012-05-05,5.067,5.067,5.067,5.067,0,45144520.95000017
2012-05-05,2012-05-06,5.077,5.077,5.077,5.077,0,45250433.23845498
2012-05-06,2012-05-07,5.0499,5.0499,5.0499,5.0499,0,45138152.40749982
2012-05-07,2012-05-08,5.06,5.06,5.06,5.06,0,45228430.5
2012-05-08,2012-05-09,5.05,5.05,5.05,5.05,0,45139046.25
2012-05-09,2012-05-10,5.0437,5.0437,5.0437,5.0437,0,45179190.26490733
2012-05-10,2012-05-11,4.85,4.85,4.85,4.85,0,43496537.91666655
2012-05-11,2012-05-12,4.96,4.96,4.96,4.96,0,44483057.33333346
2012-05-12,2012-05-13,4.9462,4.9462,4.9462,4.9462,0,44359293.98833324
2012-05-13,2012-05-14,4.93,4.93,4.93,4.93,0,44275492.35648143
2012-05-14,2012-05-15,5.0059,5.0059,5.0059,5.0059,0,45039709.21750018
2012-05-15,2012-05-16,5.035,5.035,5.035,5.035,0,45301531.375
2012-05-16,2012-05-17,5.0887,5.0887,5.0887,5.0887,0,45784687.7275003
2012-05-17,2012-05-18,5.0998,5.0998,5.0998,5.0998,0,45884558.03499988
2012-05-18,2012-05-19,5.118,5.118,5.118,5.118,0,46186424.266666904
2012-05-19,2012-05-20,5.0995,5.0995,5.0995,5.0995,0,46029744.33749977
2012-05-20,2012-05-21,5.09,5.09,5.09,5.09,0,45943994.25
2012-05-21,2012-05-22,5.0998,5.0998,5.0998,5.0998,0,46032452.23500012
2012-05-22,2012-05-23,5.0988,5.0988,5.0988,5.0988,0,46152139.18510398
2012-05-23,2012-05-24,5.1397,5.1397,5.1397,5.1397,0,46537435.06541646
2012-05-24,2012-05-25,5.119,5.119,5.119,5.119,0,46350006.82916653
2012-05-25,2012-05-26,5.1455,5.1455,5.1455,5.1455,0,46589951.18958328
2012-05-26,2012-05-27,5.1032,5.1032,5.1032,5.1032,0,46246502.99409716
2012-05-27,2012-05-28,5.139,5.139,5.139,5.139,0,46678179.375
2012-05-28,2012-05-29,5.1358,5.1358,5.1358,5.1358,0,46649113.375
2012-05-29,2012-05-30,5.15,5.15,5.15,5.15,0,46778093.75
2012-05-30,2012-05-31,5.135,5.135,5.135,5.135,0,46662953.6788557
2012-05-31,2012-06-01,5.1801,5.1801,5.1801,5.1801,0,47201060.40812494
2012-06-01,2012-06-02,5.2748,5.2748,5.2748,5.2748,0,48063966.610833555
2012-06-02,2012-06-03,5.249,5.249,5.249,5.249,0,47828877.06458327
2012-06-03,2012-06-04,5.2051,5.2051,5.2051,5.2051,0,47473762.9283418
2012-06-04,2012-06-05,5.266,5.266,5.266,5.266,0,48139533.950000204
2012-06-05,2012-06-06,5.44,5.44,5.44,5.44,0,49730168
2012-06-06,2012-06-07,5.46,5.46,5.46,5.46,0,49912999.5
2012-06-07,2012-06-08,5.591,5.591,5.591,5.591,0,51152260.614113346
2012-06-08,2012-06-09,5.633,5.633,5.633,5.633,0,51660301.67708352
2012-06-09,2012-06-10,5.56,5.56,5.56,5.56,0,50990817.91666648
2012-06-10,2012-06-11,5.4683,5.4683,5.4683,5.4683,0,50149836.26145801
2012-06-11,2012-06-12,5.5747,5.5747,5.5747,5.5747,0,51221685.69773338
2012-06-12,2012-06-13,5.7,5.7,5.7,5.7,0,52444132.5
2012-06-13,2012-06-14,5.929,5.929,5.929,5.929,0,54551098.524999745
2012-06-14,2012-06-15,5.9541,5.9541,5.9541,5.9541,0,54782036.72249988
2012-06-15,2012-06-16,6.5,6.5,6.5,6.5,0,59927589.019096956
2012-06-16,2012-06-17,6.4,6.4,6.4,6.4,0,59071973.33333358
2012-06-17,2012-06-18,6.1638,6.1638,6.1638,6.1638,0,56891848.31749965
2012-06-18,2012-06-19,6.31,6.31,6.31,6.31,0,58241273.70833358
2012-06-19,2012-06-20,6.4988,6.4988,6.4988,6.4988,0,60164885.116875
2012-06-20,2012-06-21,6.67,6.67,6.67,6.67,0,61766715.14583353
2012-06-21,2012-06-22,6.6801,6.6801,6.6801,6.6801,0,61860244.95437475
2012-06-22,2012-06-23,6.5478,6.5478,6.5478,6.5478,0,60635097.06624988
2012-06-23,2012-06-24,6.4285,6.4285,6.4285,6.4285,0,59679946.815147296
2012-06-24,2012-06-25,6.35,6.35,6.35,6.35,0,58990071.25
2012-06-25,2012-06-26,6.3048,6.3048,6.3048,6.3048,0,58570173.42000007
2012-06-26,2012-06-27,6.4195,6.4195,6.4195,6.4195,0,59635710.612499684
2012-06-27,2012-06-28,6.647,6.647,6.647,6.647,0,61923976.48984395
2012-06-28,2012-06-29,6.6059,6.6059,6.6059,6.6059,0,61559060.92000001
2012-06-29,2012-06-30,6.65,6.65,6.65,6.65,0,61970020
2012-06-30,2012-07-01,6.69,6.69,6.69,6.69,0,62342772
2012-07-01,2012-07-02,6.629,6.629,6.629,6.629,0,61953590.54629666
2012-07-02,2012-07-03,6.76,6.76,6.76,6.76,0,63188649.33333351
2012-07-03,2012-07-04,6.4499,6.4499,6.4499,6.4499,0,60290010.25666657
2012-07-04,2012-07-05,6.5101,6.5101,6.5101,6.5101,0,60852725.74333366
2012-07-05,2012-07-06,6.67,6.67,6.67,6.67,0,62541357.67476853
2012-07-06,2012-07-07,6.6481,6.6481,6.6481,6.6481,0,62338735.09250024
2012-07-07,2012-07-08,6.7621,6.7621,6.7621,6.7621,0,63407704.54249966
2012-07-08,2012-07-09,6.799,6.799,6.799,6.799,0,63801440.638541855
2012-07-09,2012-07-10,7.0215,7.0215,7.0215,7.0215,0,66045808.83749991
2012-07-10,2012-07-11,7.1999,7.1999,7.1999,7.1999,0,67723879.3775
2012-07-11,2012-07-12,7.15,7.15,7.15,7.15,0,67254508.75
2012-07-12,2012-07-13,7.7644,7.7644,7.7644,7.7644,0,73100788.83701944
2012-07-13,2012-07-14,7.6651,7.6651,7.6651,7.6651,0,72324082.98791653
2012-07-14,2012-07-15,7.5421,7.5421,7.5421,7.5421,0,71163515.9754166
2012-07-15,2012-07-16,7.621,7.621,7.621,7.621,0,71907977.25416684
2012-07-16,2012-07-17,8.4996,8.4996,8.4996,8.4996,0,80286862.77718717
2012-07-17,2012-07-18,8.8,8.8,8.8,8.8,0,83302780
2012-07-18,2012-07-19,9.1098,9.1098,9.1098,9.1098,0,86235416.50500007
2012-07-19,2012-07-20,8.87,8.87,8.87,8.87,0,83965415.75
2012-07-20,2012-07-21,8.52,8.52,8.52,8.52,0,80772686.77430555
2012-07-21,2012-07-22,8.8455,8.8455,8.8455,8.8455,0,83992592.67499955
2012-07-22,2012-07-23,8.4096,8.4096,8.4096,8.4096,0,79853496.95999944
2012-07-23,2012-07-24,8.4457,8.4457,8.4457,8.4457,0,80196285.11166656
2012-07-24,2012-07-25,8.6,8.6,8.6,8.6,0,81788533.77748847
2012-07-25,2012-07-26,8.8,8.8,8.8,8.8,0,83818845
2012-07-26,2012-07-27,8.9,8.9,8.9,8.9,0,84771331.875
2012-07-27,2012-07-28,8.9,8.9,8.9,8.9,0,84771331.875
2012-07-28,2012-07-29,8.8881,8.8881,8.8881,8.8881,0,84880180.2071524
2012-07-29,2012-07-30,8.7103,8.7103,8.7103,8.7103,0,83234773.91645816
2012-07-30,2012-07-31,9.098,9.098,9.098,9.098,0,86939597.15416692
2012-07-31,2012-08-01,9.35,9.35,9.35,9.35,0,89347684.47916692
2012-08-01,2012-08-02,9.5503,9.5503,9.5503,9.5503,0,91493400.22415803
2012-08-02,2012-08-03,10.53,10.53,10.53,10.53,0,100949157.5625
2012-08-03,2012-08-04,10.97,10.97,10.97,10.97,0,105167355.97916707
2012-08-04,2012-08-05,10.984,10.984,10.984,10.984,0,105301571.38333404
2012-08-05,2012-08-06,10.87,10.87,10.87,10.87,0,104508969.51511903
2012-08-06,2012-08-07,10.8552,10.8552,10.8552,10.8552,0,104395182.08000074
2012-08-07,2012-08-08,11.1,11.1,11.1,11.1,0,106749439.99999999
2012-08-08,2012-08-09,11.0553,11.0553,11.0553,11.0553,0,106341973.21223074
2012-08-09,2012-08-10,11.0611,11.0611,11.0611,11.0611,0,106698297.18270868
2012-08-10,2012-08-11,11.3864,11.3864,11.3864,11.3864,0,109836227.05166632
